<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/21/22;10:31:00;1645.0000000;1653.2000000;1644.6000000;1653.0000000;4378
02/21/22;10:32:00;1653.6000000;1656.0000000;1652.0000000;1653.8000000;3276
02/21/22;10:33:00;1654.8000000;1655.0000000;1651.4000000;1653.6000000;1135
02/21/22;10:34:00;1654.6000000;1655.0000000;1651.2000000;1652.4000000;1025
02/21/22;10:35:00;1652.0000000;1653.2000000;1645.0000000;1649.2000000;6564
02/21/22;10:36:00;1647.0000000;1651.4000000;1646.2000000;1650.6000000;3457
02/21/22;10:37:00;1649.6000000;1651.6000000;1647.0000000;1651.0000000;2470
02/21/22;10:38:00;1650.8000000;1651.2000000;1649.2000000;1651.0000000;515
02/21/22;10:39:00;1651.0000000;1651.4000000;1648.0000000;1650.8000000;1324
02/21/22;10:40:00;1650.4000000;1652.0000000;1649.2000000;1650.2000000;546
02/21/22;10:41:00;1650.4000000;1652.0000000;1650.2000000;1651.0000000;1544
02/21/22;10:42:00;1651.0000000;1652.2000000;1650.0000000;1652.2000000;2053
02/21/22;10:43:00;1652.0000000;1652.8000000;1650.6000000;1652.0000000;1284
02/21/22;10:44:00;1651.0000000;1652.2000000;1649.0000000;1650.2000000;1503
02/21/22;10:45:00;1650.4000000;1650.4000000;1647.4000000;1647.4000000;1591
02/21/22;10:46:00;1647.4000000;1648.0000000;1642.4000000;1643.6000000;6986
02/21/22;10:47:00;1642.6000000;1646.2000000;1641.4000000;1642.0000000;2329
02/21/22;10:48:00;1642.2000000;1644.8000000;1641.0000000;1642.0000000;12663
02/21/22;10:49:00;1643.4000000;1643.6000000;1636.4000000;1637.4000000;11283
02/21/22;10:50:00;1638.4000000;1638.6000000;1632.6000000;1632.8000000;4585
02/21/22;10:51:00;1633.8000000;1635.0000000;1631.0000000;1631.6000000;3053
02/21/22;10:52:00;1631.4000000;1633.8000000;1628.0000000;1629.4000000;12144
02/21/22;10:53:00;1628.0000000;1630.6000000;1623.0000000;1627.0000000;15793
02/21/22;10:54:00;1625.2000000;1638.0000000;1625.2000000;1637.8000000;8312
02/21/22;10:55:00;1637.6000000;1639.0000000;1635.6000000;1635.6000000;4029
02/21/22;10:56:00;1635.0000000;1638.8000000;1633.2000000;1636.8000000;2873
02/21/22;10:57:00;1637.8000000;1641.2000000;1637.0000000;1640.0000000;3119
02/21/22;10:58:00;1641.0000000;1643.0000000;1640.2000000;1642.0000000;2192
02/21/22;10:59:00;1642.0000000;1642.0000000;1638.0000000;1640.2000000;1188
02/21/22;11:00:00;1640.8000000;1642.6000000;1639.8000000;1640.0000000;1300
02/21/22;11:01:00;1639.0000000;1644.0000000;1636.8000000;1639.6000000;8890
02/21/22;11:02:00;1638.4000000;1641.0000000;1635.0000000;1638.8000000;1487
02/21/22;11:03:00;1640.0000000;1640.2000000;1636.6000000;1640.0000000;2799
02/21/22;11:04:00;1641.0000000;1645.0000000;1641.0000000;1645.0000000;2104
02/21/22;11:05:00;1643.8000000;1647.8000000;1643.2000000;1647.8000000;4323
02/21/22;11:06:00;1646.4000000;1649.4000000;1643.2000000;1645.0000000;4116
02/21/22;11:07:00;1645.0000000;1645.2000000;1640.0000000;1641.2000000;4946
02/21/22;11:08:00;1640.6000000;1640.6000000;1633.2000000;1633.6000000;14660
02/21/22;11:09:00;1635.2000000;1638.6000000;1633.2000000;1638.0000000;4151
02/21/22;11:10:00;1638.0000000;1638.2000000;1628.6000000;1631.2000000;6119
02/21/22;11:11:00;1630.0000000;1632.8000000;1629.0000000;1631.6000000;5406
02/21/22;11:12:00;1630.4000000;1632.0000000;1626.2000000;1629.6000000;12618
02/21/22;11:13:00;1630.0000000;1630.0000000;1625.0000000;1627.0000000;3623
02/21/22;11:14:00;1627.0000000;1635.0000000;1626.8000000;1633.6000000;3589
02/21/22;11:15:00;1633.2000000;1635.8000000;1632.2000000;1635.8000000;4771
02/21/22;11:16:00;1636.0000000;1640.4000000;1635.2000000;1638.2000000;3609
02/21/22;11:17:00;1639.0000000;1646.0000000;1638.4000000;1645.0000000;6621
02/21/22;11:18:00;1645.0000000;1646.8000000;1642.6000000;1644.8000000;3302
02/21/22;11:19:00;1644.0000000;1647.0000000;1643.6000000;1646.4000000;3180
02/21/22;11:20:00;1645.2000000;1645.6000000;1642.0000000;1642.6000000;2164
02/21/22;11:21:00;1642.0000000;1645.0000000;1639.2000000;1640.4000000;4624
02/21/22;11:22:00;1640.4000000;1640.4000000;1638.2000000;1639.0000000;815
02/21/22;11:23:00;1639.6000000;1640.6000000;1638.4000000;1638.4000000;1216
02/21/22;11:24:00;1639.8000000;1642.2000000;1637.2000000;1639.6000000;3373
02/21/22;11:25:00;1639.6000000;1641.0000000;1637.8000000;1641.0000000;1689
02/21/22;11:26:00;1640.6000000;1642.2000000;1638.6000000;1642.0000000;2767
02/21/22;11:27:00;1642.0000000;1643.6000000;1640.8000000;1643.6000000;1913
02/21/22;11:28:00;1642.8000000;1647.4000000;1641.6000000;1647.4000000;3658
02/21/22;11:29:00;1647.4000000;1647.4000000;1645.0000000;1646.0000000;961
02/21/22;11:30:00;1646.0000000;1648.4000000;1645.6000000;1647.6000000;4294
02/21/22;11:31:00;1646.4000000;1647.8000000;1645.0000000;1647.8000000;1650
02/21/22;11:32:00;1648.0000000;1649.0000000;1645.8000000;1648.4000000;974
02/21/22;11:33:00;1648.4000000;1653.6000000;1646.8000000;1652.0000000;10902
02/21/22;11:34:00;1651.6000000;1652.4000000;1648.4000000;1648.4000000;1370
02/21/22;11:35:00;1649.4000000;1649.8000000;1647.0000000;1647.2000000;3158
02/21/22;11:36:00;1647.8000000;1647.8000000;1638.0000000;1639.2000000;2842
02/21/22;11:37:00;1639.2000000;1639.8000000;1634.2000000;1635.4000000;5755
02/21/22;11:38:00;1637.0000000;1637.0000000;1627.8000000;1630.0000000;7838
02/21/22;11:39:00;1629.4000000;1633.6000000;1627.2000000;1629.2000000;3349
02/21/22;11:40:00;1631.2000000;1633.0000000;1624.0000000;1626.4000000;8410
02/21/22;11:41:00;1627.4000000;1631.2000000;1622.2000000;1623.4000000;7086
02/21/22;11:42:00;1622.8000000;1626.0000000;1622.4000000;1625.0000000;1131
02/21/22;11:43:00;1624.2000000;1630.0000000;1622.8000000;1629.8000000;1903
02/21/22;11:44:00;1629.6000000;1631.2000000;1627.0000000;1628.8000000;2475
02/21/22;11:45:00;1629.8000000;1631.0000000;1627.0000000;1630.0000000;5559
02/21/22;11:46:00;1628.4000000;1630.8000000;1627.0000000;1630.0000000;919
02/21/22;11:47:00;1630.8000000;1634.0000000;1628.2000000;1631.2000000;4862
02/21/22;11:48:00;1631.2000000;1633.0000000;1627.6000000;1628.6000000;1927
02/21/22;11:49:00;1628.6000000;1631.6000000;1628.2000000;1628.8000000;2386
02/21/22;11:50:00;1630.2000000;1633.0000000;1630.2000000;1632.8000000;713
02/21/22;11:51:00;1632.8000000;1635.8000000;1631.6000000;1634.6000000;2147
02/21/22;11:52:00;1634.0000000;1635.0000000;1631.0000000;1633.2000000;7159
02/21/22;11:53:00;1632.2000000;1636.0000000;1632.2000000;1635.8000000;1002
02/21/22;11:54:00;1635.8000000;1639.0000000;1635.0000000;1636.8000000;4762
02/21/22;11:55:00;1637.0000000;1637.4000000;1632.0000000;1633.2000000;1161
02/21/22;11:56:00;1631.8000000;1633.6000000;1631.4000000;1632.8000000;393
02/21/22;11:57:00;1631.4000000;1633.4000000;1630.6000000;1630.8000000;2276
02/21/22;11:58:00;1630.6000000;1632.0000000;1629.8000000;1631.4000000;2137
02/21/22;11:59:00;1630.8000000;1631.4000000;1629.0000000;1629.4000000;975
02/21/22;12:00:00;1629.2000000;1630.0000000;1628.2000000;1629.2000000;1290
02/21/22;12:01:00;1628.2000000;1628.2000000;1625.0000000;1627.2000000;5534
02/21/22;12:02:00;1626.2000000;1627.0000000;1623.4000000;1624.4000000;4023
02/21/22;12:03:00;1624.4000000;1625.4000000;1623.4000000;1625.0000000;1787
02/21/22;12:04:00;1625.0000000;1625.4000000;1621.0000000;1623.4000000;9522
02/21/22;12:05:00;1624.6000000;1624.8000000;1620.0000000;1622.4000000;36040
02/21/22;12:06:00;1623.0000000;1623.0000000;1620.0000000;1621.2000000;30728
02/21/22;12:07:00;1621.2000000;1622.4000000;1620.0000000;1620.0000000;7411
02/21/22;12:08:00;1621.4000000;1622.0000000;1620.0000000;1621.0000000;2595
02/21/22;12:09:00;1621.0000000;1624.2000000;1620.0000000;1622.6000000;2807
02/21/22;12:10:00;1622.8000000;1625.4000000;1622.6000000;1624.0000000;1671
02/21/22;12:11:00;1622.8000000;1623.8000000;1621.0000000;1622.0000000;3511
02/21/22;12:12:00;1621.2000000;1624.8000000;1621.2000000;1623.2000000;1911
02/21/22;12:13:00;1624.0000000;1629.0000000;1623.2000000;1627.4000000;1603
02/21/22;12:14:00;1628.6000000;1628.6000000;1625.0000000;1627.4000000;1451
02/21/22;12:15:00;1627.4000000;1632.2000000;1627.4000000;1629.0000000;8607
02/21/22;12:16:00;1629.6000000;1630.0000000;1625.2000000;1627.2000000;2436
02/21/22;12:17:00;1627.2000000;1627.8000000;1625.0000000;1625.8000000;1707
02/21/22;12:18:00;1627.0000000;1630.4000000;1626.0000000;1629.6000000;1226
02/21/22;12:19:00;1629.6000000;1630.2000000;1627.8000000;1628.6000000;664
02/21/22;12:20:00;1628.6000000;1631.2000000;1627.8000000;1631.2000000;1338
02/21/22;12:21:00;1631.2000000;1633.0000000;1630.6000000;1631.8000000;1324
02/21/22;12:22:00;1631.8000000;1632.6000000;1630.8000000;1631.4000000;1077
02/21/22;12:23:00;1632.6000000;1635.0000000;1631.6000000;1634.6000000;2748
02/21/22;12:24:00;1635.0000000;1635.8000000;1632.8000000;1634.6000000;1688
02/21/22;12:25:00;1633.6000000;1635.8000000;1633.6000000;1634.6000000;659
02/21/22;12:26:00;1633.2000000;1634.6000000;1629.6000000;1630.8000000;2840
02/21/22;12:27:00;1630.2000000;1630.2000000;1628.0000000;1629.0000000;8059
02/21/22;12:28:00;1629.4000000;1629.6000000;1626.6000000;1629.6000000;1909
02/21/22;12:29:00;1628.6000000;1629.6000000;1626.0000000;1628.2000000;4270
02/21/22;12:30:00;1628.4000000;1630.0000000;1626.0000000;1627.8000000;1117
02/21/22;12:31:00;1629.0000000;1629.2000000;1626.4000000;1628.8000000;651
02/21/22;12:32:00;1628.0000000;1628.4000000;1624.6000000;1627.0000000;3885
02/21/22;12:33:00;1626.2000000;1626.6000000;1623.2000000;1623.2000000;1590
02/21/22;12:34:00;1624.4000000;1625.4000000;1623.0000000;1625.0000000;1099
02/21/22;12:35:00;1624.6000000;1625.0000000;1622.4000000;1623.8000000;2698
02/21/22;12:36:00;1624.0000000;1624.6000000;1622.4000000;1624.4000000;531
02/21/22;12:37:00;1624.4000000;1624.4000000;1621.0000000;1621.6000000;1586
02/21/22;12:38:00;1622.2000000;1625.0000000;1622.0000000;1625.0000000;1035
02/21/22;12:39:00;1624.8000000;1626.2000000;1623.6000000;1625.0000000;501
02/21/22;12:40:00;1626.2000000;1629.4000000;1625.0000000;1629.4000000;1190
02/21/22;12:41:00;1628.4000000;1630.0000000;1628.0000000;1629.6000000;295
02/21/22;12:42:00;1629.6000000;1632.8000000;1628.6000000;1632.6000000;2511
02/21/22;12:43:00;1632.6000000;1633.0000000;1631.2000000;1632.6000000;1475
02/21/22;12:44:00;1632.6000000;1635.8000000;1632.0000000;1634.8000000;3909
02/21/22;12:45:00;1635.0000000;1637.0000000;1635.0000000;1636.2000000;1307
02/21/22;12:46:00;1636.2000000;1637.0000000;1635.2000000;1636.4000000;818
02/21/22;12:47:00;1636.4000000;1637.4000000;1634.6000000;1637.0000000;2128
02/21/22;12:48:00;1636.8000000;1642.0000000;1636.6000000;1642.0000000;7590
02/21/22;12:49:00;1641.0000000;1643.0000000;1640.6000000;1641.8000000;2625
02/21/22;12:50:00;1640.8000000;1643.6000000;1640.4000000;1643.6000000;1272
02/21/22;12:51:00;1642.4000000;1646.6000000;1642.4000000;1644.6000000;2209
02/21/22;12:52:00;1644.6000000;1645.6000000;1641.2000000;1641.4000000;3150
02/21/22;12:53:00;1641.4000000;1641.4000000;1635.4000000;1637.2000000;2341
02/21/22;12:54:00;1636.2000000;1640.0000000;1636.2000000;1640.0000000;2447
02/21/22;12:55:00;1639.0000000;1640.0000000;1636.2000000;1639.0000000;2166
02/21/22;12:56:00;1639.0000000;1640.2000000;1637.8000000;1639.8000000;1543
02/21/22;12:57:00;1639.8000000;1641.2000000;1639.2000000;1639.6000000;448
02/21/22;12:58:00;1639.6000000;1642.8000000;1639.6000000;1640.4000000;6063
02/21/22;12:59:00;1640.2000000;1640.8000000;1638.4000000;1639.2000000;2258
02/21/22;13:00:00;1639.2000000;1640.0000000;1636.0000000;1636.0000000;1600
02/21/22;13:01:00;1637.2000000;1637.8000000;1634.0000000;1637.8000000;1533
02/21/22;13:02:00;1636.6000000;1641.2000000;1636.6000000;1641.2000000;7764
02/21/22;13:03:00;1641.2000000;1641.8000000;1640.0000000;1641.2000000;1506
02/21/22;13:04:00;1640.6000000;1641.2000000;1638.6000000;1640.6000000;2489
02/21/22;13:05:00;1640.6000000;1642.6000000;1639.2000000;1639.8000000;4801
02/21/22;13:06:00;1640.0000000;1642.4000000;1638.8000000;1641.0000000;5535
02/21/22;13:07:00;1642.2000000;1644.2000000;1641.0000000;1643.0000000;2382
02/21/22;13:08:00;1644.0000000;1644.0000000;1640.8000000;1642.4000000;1248
02/21/22;13:09:00;1643.0000000;1643.6000000;1641.2000000;1641.2000000;1084
02/21/22;13:10:00;1641.2000000;1641.4000000;1639.2000000;1640.0000000;1351
02/21/22;13:11:00;1639.0000000;1640.2000000;1638.6000000;1638.6000000;989
02/21/22;13:12:00;1639.8000000;1642.0000000;1638.6000000;1640.6000000;968
02/21/22;13:13:00;1640.6000000;1642.0000000;1638.2000000;1638.2000000;752
02/21/22;13:14:00;1639.4000000;1639.4000000;1638.0000000;1639.4000000;382
02/21/22;13:15:00;1639.4000000;1640.8000000;1637.8000000;1637.8000000;2130
02/21/22;13:16:00;1638.4000000;1639.0000000;1635.4000000;1635.4000000;1480
02/21/22;13:17:00;1636.0000000;1636.8000000;1635.0000000;1635.0000000;2684
02/21/22;13:18:00;1634.4000000;1634.4000000;1630.2000000;1631.4000000;2639
02/21/22;13:19:00;1631.0000000;1632.0000000;1627.4000000;1629.4000000;4330
02/21/22;13:20:00;1628.8000000;1630.6000000;1627.6000000;1630.4000000;1045
02/21/22;13:21:00;1629.6000000;1633.4000000;1629.6000000;1631.0000000;1717
02/21/22;13:22:00;1631.6000000;1632.6000000;1630.6000000;1631.0000000;543
02/21/22;13:23:00;1631.4000000;1633.6000000;1631.0000000;1632.4000000;1175
02/21/22;13:24:00;1632.2000000;1632.2000000;1629.0000000;1629.2000000;1166
02/21/22;13:25:00;1629.8000000;1631.8000000;1629.8000000;1630.8000000;630
02/21/22;13:26:00;1630.4000000;1631.2000000;1627.4000000;1627.4000000;8271
02/21/22;13:27:00;1627.4000000;1628.2000000;1626.4000000;1628.0000000;2094
02/21/22;13:28:00;1628.0000000;1629.0000000;1626.6000000;1629.0000000;916
02/21/22;13:29:00;1629.0000000;1629.0000000;1625.2000000;1626.8000000;3017
02/21/22;13:30:00;1626.8000000;1627.2000000;1624.6000000;1625.4000000;1845
02/21/22;13:31:00;1625.0000000;1626.4000000;1624.0000000;1626.2000000;2608
02/21/22;13:32:00;1625.4000000;1626.0000000;1625.0000000;1625.8000000;1179
02/21/22;13:33:00;1625.2000000;1626.8000000;1625.2000000;1626.0000000;715
02/21/22;13:34:00;1626.8000000;1626.8000000;1626.0000000;1626.2000000;1461
02/21/22;13:35:00;1626.2000000;1626.2000000;1624.2000000;1624.2000000;2050
02/21/22;13:36:00;1625.0000000;1626.0000000;1624.4000000;1624.6000000;2309
02/21/22;13:37:00;1624.6000000;1625.8000000;1624.2000000;1625.0000000;313
02/21/22;13:38:00;1625.6000000;1625.6000000;1624.6000000;1625.6000000;444
02/21/22;13:39:00;1625.6000000;1625.6000000;1620.4000000;1621.4000000;6237
02/21/22;13:40:00;1620.6000000;1622.6000000;1620.4000000;1621.2000000;3201
02/21/22;13:41:00;1621.2000000;1622.6000000;1620.6000000;1622.0000000;2541
02/21/22;13:42:00;1622.6000000;1622.6000000;1620.0000000;1620.0000000;7702
02/21/22;13:43:00;1620.0000000;1621.8000000;1618.0000000;1619.4000000;14910
02/21/22;13:44:00;1619.2000000;1620.0000000;1617.2000000;1618.8000000;9029
02/21/22;13:45:00;1618.8000000;1620.6000000;1617.8000000;1619.8000000;12452
02/21/22;13:46:00;1618.8000000;1620.2000000;1616.8000000;1619.0000000;13846
02/21/22;13:47:00;1618.8000000;1619.2000000;1616.2000000;1617.0000000;6111
02/21/22;13:48:00;1617.8000000;1618.8000000;1615.0000000;1616.6000000;10629
02/21/22;13:49:00;1616.6000000;1616.6000000;1612.0000000;1612.2000000;5648
02/21/22;13:50:00;1613.2000000;1613.2000000;1608.8000000;1609.8000000;23343
02/21/22;13:51:00;1610.0000000;1610.0000000;1606.8000000;1608.0000000;12076
02/21/22;13:52:00;1608.0000000;1609.0000000;1605.4000000;1605.4000000;18354
02/21/22;13:53:00;1605.4000000;1607.0000000;1602.0000000;1603.6000000;11725
02/21/22;13:54:00;1602.8000000;1603.8000000;1593.0000000;1593.6000000;47098
02/21/22;13:55:00;1595.0000000;1597.8000000;1593.2000000;1595.0000000;6222
02/21/22;13:56:00;1595.0000000;1600.4000000;1595.0000000;1598.0000000;9660
02/21/22;13:57:00;1596.4000000;1606.8000000;1596.2000000;1603.0000000;9658
02/21/22;13:58:00;1603.8000000;1606.4000000;1603.0000000;1605.8000000;2580
02/21/22;13:59:00;1605.8000000;1609.0000000;1605.8000000;1608.8000000;3667
02/21/22;14:00:00;1608.2000000;1608.8000000;1603.6000000;1605.0000000;4779
02/21/22;14:01:00;1606.0000000;1606.0000000;1603.0000000;1603.2000000;1589
02/21/22;14:02:00;1604.4000000;1605.4000000;1603.0000000;1604.8000000;2434
02/21/22;14:03:00;1603.8000000;1608.0000000;1603.8000000;1608.0000000;2728
02/21/22;14:04:00;1607.8000000;1610.2000000;1607.0000000;1610.0000000;5280
02/21/22;14:05:00;1610.0000000;1610.6000000;1608.4000000;1609.8000000;2404
02/21/22;14:06:00;1608.2000000;1608.2000000;1602.0000000;1602.2000000;12816
02/21/22;14:07:00;1602.2000000;1603.6000000;1598.4000000;1598.4000000;17627
02/21/22;14:08:00;1598.4000000;1599.4000000;1596.6000000;1598.4000000;4909
02/21/22;14:09:00;1599.6000000;1599.6000000;1594.6000000;1594.8000000;3933
02/21/22;14:10:00;1596.2000000;1598.0000000;1592.0000000;1595.2000000;6032
02/21/22;14:11:00;1596.0000000;1597.2000000;1592.0000000;1593.4000000;2752
02/21/22;14:12:00;1593.4000000;1594.6000000;1591.4000000;1594.2000000;4467
02/21/22;14:13:00;1594.0000000;1595.4000000;1592.8000000;1592.8000000;4775
02/21/22;14:14:00;1592.8000000;1593.4000000;1586.0000000;1586.0000000;9488
02/21/22;14:15:00;1586.0000000;1588.0000000;1582.0000000;1582.0000000;15758
02/21/22;14:16:00;1582.0000000;1587.4000000;1581.6000000;1585.4000000;21891
02/21/22;14:17:00;1586.8000000;1587.2000000;1581.6000000;1583.0000000;9016
02/21/22;14:18:00;1581.6000000;1585.6000000;1581.6000000;1581.8000000;13037
02/21/22;14:19:00;1583.6000000;1583.6000000;1576.4000000;1579.0000000;11515
02/21/22;14:20:00;1579.0000000;1582.0000000;1577.2000000;1578.0000000;6426
02/21/22;14:21:00;1578.0000000;1580.2000000;1570.2000000;1571.4000000;9167
02/21/22;14:22:00;1572.6000000;1578.2000000;1570.0000000;1578.2000000;5734
02/21/22;14:23:00;1577.0000000;1579.8000000;1574.8000000;1576.4000000;2757
02/21/22;14:24:00;1575.6000000;1576.4000000;1567.0000000;1570.0000000;10996
02/21/22;14:25:00;1570.0000000;1572.6000000;1568.0000000;1572.0000000;11096
02/21/22;14:26:00;1572.0000000;1573.0000000;1562.8000000;1562.8000000;5519
02/21/22;14:27:00;1564.2000000;1566.0000000;1558.4000000;1559.0000000;12196
02/21/22;14:28:00;1558.8000000;1560.6000000;1554.2000000;1556.8000000;9201
02/21/22;14:29:00;1557.6000000;1559.6000000;1555.0000000;1557.6000000;13237
02/21/22;14:30:00;1558.0000000;1563.4000000;1556.0000000;1562.0000000;9693
02/21/22;14:31:00;1563.4000000;1564.8000000;1558.4000000;1560.2000000;9048
02/21/22;14:32:00;1560.6000000;1563.4000000;1558.6000000;1562.4000000;4745
02/21/22;14:33:00;1562.8000000;1569.2000000;1562.2000000;1569.0000000;4999
02/21/22;14:34:00;1569.0000000;1575.2000000;1567.4000000;1573.6000000;9113
02/21/22;14:35:00;1575.0000000;1576.2000000;1570.0000000;1573.6000000;19572
02/21/22;14:36:00;1573.6000000;1573.6000000;1562.0000000;1564.4000000;8123
02/21/22;14:37:00;1564.8000000;1567.0000000;1562.2000000;1564.6000000;5647
02/21/22;14:38:00;1563.2000000;1565.2000000;1558.2000000;1558.2000000;5953
02/21/22;14:39:00;1559.4000000;1560.8000000;1552.2000000;1554.6000000;7053
02/21/22;14:40:00;1554.6000000;1555.6000000;1550.0000000;1554.6000000;14368
02/21/22;14:41:00;1553.8000000;1554.4000000;1549.0000000;1551.8000000;18857
02/21/22;14:42:00;1550.0000000;1555.0000000;1543.0000000;1548.0000000;19869
02/21/22;14:43:00;1547.8000000;1550.6000000;1540.4000000;1542.4000000;15785
02/21/22;14:44:00;1543.0000000;1551.0000000;1540.0000000;1546.8000000;22396
02/21/22;14:45:00;1546.8000000;1555.4000000;1543.2000000;1555.2000000;9100
02/21/22;14:46:00;1555.4000000;1555.6000000;1552.6000000;1555.4000000;4963
02/21/22;14:47:00;1555.4000000;1564.0000000;1554.8000000;1559.2000000;29455
02/21/22;14:48:00;1559.2000000;1569.4000000;1558.0000000;1565.8000000;18513
02/21/22;14:49:00;1564.4000000;1568.0000000;1558.6000000;1566.2000000;16427
02/21/22;14:50:00;1565.8000000;1572.0000000;1564.2000000;1570.4000000;10964
02/21/22;14:51:00;1569.2000000;1572.8000000;1566.0000000;1567.6000000;5658
02/21/22;14:52:00;1568.0000000;1572.0000000;1566.0000000;1570.6000000;4381
02/21/22;14:53:00;1570.6000000;1571.8000000;1567.4000000;1568.8000000;13441
02/21/22;14:54:00;1568.0000000;1578.4000000;1567.4000000;1577.2000000;15373
02/21/22;14:55:00;1576.2000000;1577.2000000;1571.6000000;1575.8000000;10067
02/21/22;14:56:00;1575.8000000;1576.6000000;1573.0000000;1575.0000000;10341
02/21/22;14:57:00;1575.8000000;1575.8000000;1573.2000000;1574.0000000;2152
02/21/22;14:58:00;1574.0000000;1586.0000000;1573.0000000;1581.2000000;22132
02/21/22;14:59:00;1582.0000000;1590.4000000;1581.2000000;1588.0000000;17028
02/21/22;15:00:00;1587.8000000;1591.2000000;1585.4000000;1587.2000000;14047
02/21/22;15:01:00;1586.0000000;1586.6000000;1573.4000000;1578.4000000;22678
02/21/22;15:02:00;1578.4000000;1581.8000000;1576.6000000;1578.2000000;4805
02/21/22;15:03:00;1578.2000000;1578.2000000;1570.2000000;1570.4000000;9588
02/21/22;15:04:00;1571.0000000;1576.2000000;1569.0000000;1575.6000000;4566
02/21/22;15:05:00;1574.2000000;1579.4000000;1571.4000000;1574.0000000;11140
02/21/22;15:06:00;1575.2000000;1575.2000000;1567.4000000;1572.4000000;5971
02/21/22;15:07:00;1571.0000000;1573.0000000;1565.0000000;1568.8000000;5238
02/21/22;15:08:00;1568.6000000;1569.6000000;1565.0000000;1566.0000000;4176
02/21/22;15:09:00;1566.0000000;1567.0000000;1559.6000000;1565.2000000;10141
02/21/22;15:10:00;1565.6000000;1571.0000000;1565.4000000;1568.6000000;2409
02/21/22;15:11:00;1568.6000000;1573.4000000;1567.0000000;1572.4000000;4740
02/21/22;15:12:00;1574.0000000;1575.0000000;1571.6000000;1572.4000000;3662
02/21/22;15:13:00;1572.4000000;1572.6000000;1566.0000000;1572.0000000;5549
02/21/22;15:14:00;1571.8000000;1571.8000000;1566.2000000;1567.8000000;6072
02/21/22;15:15:00;1567.6000000;1571.0000000;1567.4000000;1570.6000000;5364
02/21/22;15:16:00;1570.0000000;1570.6000000;1568.0000000;1569.8000000;6402
02/21/22;15:17:00;1569.4000000;1572.8000000;1565.4000000;1565.4000000;8724
02/21/22;15:18:00;1566.6000000;1570.6000000;1565.2000000;1569.0000000;6538
02/21/22;15:19:00;1569.0000000;1569.0000000;1565.0000000;1567.8000000;1639
02/21/22;15:20:00;1568.2000000;1570.6000000;1567.0000000;1567.6000000;13144
02/21/22;15:21:00;1568.4000000;1568.4000000;1564.2000000;1568.0000000;10413
02/21/22;15:22:00;1568.0000000;1569.4000000;1567.2000000;1568.2000000;2048
02/21/22;15:23:00;1568.4000000;1571.2000000;1567.8000000;1570.8000000;4477
02/21/22;15:24:00;1570.8000000;1572.8000000;1570.6000000;1572.6000000;3655
02/21/22;15:25:00;1572.8000000;1579.0000000;1572.4000000;1577.2000000;14227
02/21/22;15:26:00;1577.4000000;1580.0000000;1575.0000000;1576.0000000;9645
02/21/22;15:27:00;1575.0000000;1582.0000000;1575.0000000;1582.0000000;6509
02/21/22;15:28:00;1582.6000000;1590.0000000;1579.6000000;1585.0000000;9381
02/21/22;15:29:00;1585.6000000;1588.2000000;1582.8000000;1586.8000000;7601
02/21/22;15:30:00;1586.6000000;1590.8000000;1585.2000000;1588.4000000;12482
02/21/22;15:31:00;1589.2000000;1589.4000000;1578.6000000;1580.8000000;16184
02/21/22;15:32:00;1580.4000000;1581.2000000;1577.6000000;1579.8000000;3505
02/21/22;15:33:00;1580.6000000;1582.4000000;1578.0000000;1578.8000000;3601
02/21/22;15:34:00;1579.8000000;1580.4000000;1577.0000000;1578.2000000;4553
02/21/22;15:35:00;1577.2000000;1579.6000000;1575.0000000;1579.6000000;5602
02/21/22;15:36:00;1581.0000000;1583.0000000;1579.6000000;1581.0000000;5840
02/21/22;15:37:00;1581.4000000;1583.6000000;1580.0000000;1580.6000000;6656
02/21/22;15:38:00;1580.4000000;1581.2000000;1577.6000000;1578.0000000;3392
02/21/22;15:39:00;1578.0000000;1581.6000000;1578.0000000;1581.0000000;5542
02/21/22;15:40:00;1582.0000000;1583.4000000;1580.6000000;1582.8000000;6779
02/21/22;15:41:00;1583.6000000;1583.6000000;1573.4000000;1573.4000000;10806
02/21/22;15:42:00;1573.8000000;1576.6000000;1570.0000000;1571.0000000;18056
02/21/22;15:43:00;1572.0000000;1573.2000000;1569.0000000;1570.4000000;5073
02/21/22;15:44:00;1569.4000000;1569.4000000;1561.6000000;1563.4000000;20889
02/21/22;15:45:00;1563.6000000;1563.8000000;1557.2000000;1557.6000000;14955
02/21/22;15:46:00;1557.6000000;1561.8000000;1557.0000000;1558.4000000;6975
02/21/22;15:47:00;1558.0000000;1561.4000000;1554.2000000;1556.2000000;11908
02/21/22;15:48:00;1556.8000000;1558.0000000;1550.6000000;1550.6000000;14669
02/21/22;15:49:00;1550.6000000;1558.0000000;1548.0000000;1555.2000000;25826
02/21/22;15:50:00;1555.2000000;1556.4000000;1553.0000000;1555.6000000;8735
02/21/22;15:51:00;1554.8000000;1558.4000000;1553.0000000;1558.0000000;7796
02/21/22;15:52:00;1557.0000000;1560.0000000;1557.0000000;1559.6000000;6019
02/21/22;15:53:00;1559.6000000;1562.0000000;1557.0000000;1557.0000000;8829
02/21/22;15:54:00;1556.6000000;1566.4000000;1556.4000000;1566.0000000;8581
02/21/22;15:55:00;1565.8000000;1566.0000000;1561.8000000;1562.0000000;4644
